OBJECTID,neighborhood,Response Month,Response Day,Response Year,citationIssued,policePrecinct,citationCnt
53297,Northeast Park,10,29,2017,YES,2,1
53304,Marcy Holmes,10,29,2017,YES,2,1
53307,Nicollet Island - East Bank,10,29,2017,YES,2,1
53313,Whittier,10,29,2017,YES,5,1
53321,Willard - Hay,10,29,2017,YES,4,1
53332,Longfellow,10,29,2017,YES,3,1
53337,Hiawatha,10,29,2017,YES,3,1
53339,Powderhorn Park,10,29,2017,YES,3,1
53341,Central,10,29,2017,YES,3,1
53349,Downtown West,10,29,2017,YES,1,1
53352,Downtown West,10,29,2017,YES,1,1
53356,Nicollet Island - East Bank,10,29,2017,YES,2,1
53357,Holland,10,30,2017,YES,2,1
53365,Downtown West,10,30,2017,YES,1,1
53366,Downtown West,10,30,2017,YES,1,1
53369,Downtown West,10,30,2017,YES,1,1
53376,Downtown West,10,30,2017,YES,1,1
53381,Whittier,10,30,2017,YES,5,1
53382,Lowry Hill East,10,30,2017,YES,5,1
53386,Elliot Park,10,30,2017,YES,1,1
53396,Downtown West,10,30,2017,YES,1,1
53399,North Loop,10,30,2017,YES,1,1
53400,Downtown West,10,30,2017,YES,1,1
53401,Nicollet Island - East Bank,10,30,2017,YES,2,1
53402,Nicollet Island - East Bank,10,30,2017,YES,2,1
53409,University of Minnesota,10,30,2017,YES,2,1
53415,Midtown Phillips,10,30,2017,YES,3,1
53419,East Phillips,10,30,2017,YES,3,1
53423,Ventura Village,10,30,2017,YES,3,1
53426,Folwell,10,30,2017,YES,4,1
53437,Hawthorne,10,30,2017,YES,4,1
53438,Near - North,10,30,2017,YES,4,1
53439,Near - North,10,30,2017,YES,4,1
53440,Whittier,10,30,2017,YES,5,1
53443,Jordan,10,30,2017,YES,4,1
53445,Near - North,10,30,2017,YES,4,1
53450,Whittier,10,30,2017,YES,5,1
53457,Lyndale,10,30,2017,YES,5,1
53474,Jordan,10,30,2017,YES,4,1
53485,CARAG,10,31,2017,YES,5,1
53486,CARAG,10,31,2017,YES,5,1
53487,CARAG,10,31,2017,YES,5,1
53488,Lowry Hill East,10,31,2017,YES,5,1
53513,Hiawatha,10,31,2017,YES,3,1
53515,Downtown West,10,31,2017,YES,1,1
53519,Midtown Phillips,10,31,2017,YES,3,1
53521,Near - North,10,31,2017,YES,4,1
53523,Downtown West,10,31,2017,YES,1,1
53532,Near - North,10,31,2017,YES,4,1
53536,Jordan,10,31,2017,YES,4,1
53543,Audubon Park,10,31,2017,YES,2,1
53546,Steven's Square - Loring Heights,10,31,2017,YES,5,1
53555,Jordan,10,31,2017,YES,4,1
53561,Victory,10,31,2017,YES,4,1
53571,East Phillips,10,31,2017,YES,3,1
53590,Windom,10,31,2017,YES,5,1
53606,Lyndale,10,31,2017,YES,5,1
53607,Victory,10,31,2017,YES,4,1
53626,Midtown Phillips,11,01,2017,YES,3,1
53633,Central,11,01,2017,YES,3,1
53658,East Isles,11,01,2017,YES,5,1
53661,Hawthorne,11,01,2017,YES,4,1
53662,Hawthorne,11,01,2017,YES,4,1
53663,Jordan,11,01,2017,YES,4,1
53667,Downtown West,11,01,2017,YES,1,1
53668,Downtown West,11,01,2017,YES,1,1
53669,Midtown Phillips,11,01,2017,YES,3,1
53677,Downtown West,11,01,2017,YES,1,1
53680,Downtown West,11,01,2017,YES,1,1
53684,Downtown West,11,01,2017,YES,1,1
53685,Lyndale,11,01,2017,YES,5,1
53690,Willard - Hay,11,01,2017,YES,4,1
53735,Downtown West,11,01,2017,YES,1,1
53765,Diamond Lake,11,02,2017,YES,3,1
53776,Holland,11,02,2017,YES,2,1
53792,Beltrami,11,02,2017,YES,2,1
53793,Downtown West,11,02,2017,YES,1,1
53801,Standish,11,02,2017,YES,3,1
53807,St. Anthony East,11,02,2017,YES,2,1
53815,Near - North,11,02,2017,YES,4,1
53822,Near - North,11,02,2017,YES,4,1
53828,Wenonah,11,02,2017,YES,3,1
53844,Downtown West,11,02,2017,YES,1,1
53860,Downtown West,11,02,2017,YES,1,1
53861,Humboldt Industrial Area,11,02,2017,YES,4,1
53862,Whittier,11,02,2017,YES,5,1
53868,Lyndale,11,02,2017,YES,5,1
53880,Hawthorne,11,02,2017,YES,4,1
53899,Downtown West,11,03,2017,YES,1,1
53918,Ventura Village,11,03,2017,YES,3,1
53919,Whittier,11,03,2017,YES,5,1
53920,Powderhorn Park,11,03,2017,YES,3,1
53921,Nicollet Island - East Bank,11,03,2017,YES,2,1
53925,Corcoran,11,03,2017,YES,3,1
53927,St. Anthony East,11,03,2017,YES,2,1
53930,Downtown West,11,03,2017,YES,1,1
53945,East Phillips,11,03,2017,YES,3,1
53947,Lyndale,11,03,2017,YES,5,1
53979,Downtown West,11,03,2017,YES,1,1
53980,Hiawatha,11,03,2017,YES,3,1
53981,Hiawatha,11,03,2017,YES,3,1
53987,Willard - Hay,11,03,2017,YES,4,1
53991,Corcoran,11,03,2017,YES,3,1
54006,Downtown West,11,03,2017,YES,1,1
54014,Lyndale,11,03,2017,YES,5,1
54018,North Loop,11,03,2017,YES,1,1
54035,Central,11,04,2017,YES,3,1
54063,Downtown West,11,04,2017,YES,1,1
54074,Loring Park,11,04,2017,YES,1,1
54095,North Loop,11,04,2017,YES,1,1
54100,Marcy Holmes,11,04,2017,YES,2,1
54101,Nicollet Island - East Bank,11,04,2017,YES,2,1
54105,Nicollet Island - East Bank,11,04,2017,YES,2,1
54106,Nicollet Island - East Bank,11,04,2017,YES,2,1
54111,Mid - City Industrial,11,04,2017,YES,2,1
54122,Beltrami,11,04,2017,YES,2,1
54126,North Loop,11,04,2017,YES,1,1
54136,Lyndale,11,05,2017,YES,5,1
54138,Elliot Park,11,05,2017,YES,1,1
54152,Lyndale,11,05,2017,YES,5,1
54157,Near - North,11,05,2017,YES,4,1
54166,Downtown West,11,05,2017,YES,1,1
54169,Downtown West,11,05,2017,YES,1,1
54175,Steven's Square - Loring Heights,11,05,2017,YES,5,1
54176,Longfellow,11,05,2017,YES,3,1
54194,Whittier,11,05,2017,YES,5,1
54203,Holland,11,05,2017,YES,2,1
54209,North Loop,11,05,2017,YES,1,1
54248,Downtown West,11,06,2017,YES,1,1
54255,Hawthorne,11,06,2017,YES,4,1
54257,Folwell,11,06,2017,YES,4,1
54265,Folwell,11,06,2017,YES,4,1
54267,Downtown West,11,06,2017,YES,1,1
54270,Downtown West,11,06,2017,YES,1,1
54273,Folwell,11,06,2017,YES,4,1
54276,Near - North,11,06,2017,YES,4,1
54279,Near - North,11,06,2017,YES,4,1
54280,Whittier,11,06,2017,YES,5,1
54337,Nicollet Island - East Bank,11,07,2017,YES,2,1
54338,Sumner - Glenwood,11,07,2017,YES,4,1
54359,Midtown Phillips,11,07,2017,YES,3,1
54366,Hawthorne,11,07,2017,YES,4,1
54370,Hawthorne,11,07,2017,YES,4,1
54373,Hawthorne,11,07,2017,YES,4,1
54403,Downtown West,11,07,2017,YES,1,1
54419,Northeast Park,11,07,2017,YES,2,1
54426,Lowry Hill East,11,07,2017,YES,5,1
54432,Howe,11,07,2017,YES,3,1
54438,Audubon Park,11,07,2017,YES,2,1
54440,Beltrami,11,07,2017,YES,2,1
54443,Mid - City Industrial,11,07,2017,YES,2,1
54448,North Loop,11,07,2017,YES,1,1
54456,North Loop,11,08,2017,YES,1,1
54458,Holland,11,08,2017,YES,2,1
54459,Downtown West,11,08,2017,YES,1,1
54471,Lyndale,11,08,2017,YES,5,1
54476,Lowry Hill East,11,08,2017,YES,5,1
54477,Whittier,11,08,2017,YES,5,1
54482,Hawthorne,11,08,2017,YES,4,1
54483,Whittier,11,08,2017,YES,5,1
54498,Cleveland,11,08,2017,YES,4,1
54510,Downtown West,11,08,2017,YES,1,1
54549,Lyndale,11,08,2017,YES,5,1
54553,Whittier,11,08,2017,YES,5,1
54571,Corcoran,11,08,2017,YES,3,1
54585,Midtown Phillips,11,09,2017,YES,3,1
54591,Lowry Hill East,11,09,2017,YES,5,1
54597,East Phillips,11,09,2017,YES,3,1
54612,Fulton,11,09,2017,YES,5,1
54618,Folwell,11,09,2017,YES,4,1
54628,Near - North,11,09,2017,YES,4,1
54641,Folwell,11,09,2017,YES,4,1
54642,Near - North,11,09,2017,YES,4,1
54644,Hawthorne,11,09,2017,YES,4,1
54647,Near - North,11,09,2017,YES,4,1
54649,Jordan,11,09,2017,YES,4,1
54654,Lyndale,11,09,2017,YES,5,1
54655,Windom Park,11,09,2017,YES,2,1
54664,Marcy Holmes,11,09,2017,YES,2,1
54695,Nicollet Island - East Bank,11,09,2017,YES,2,1
54699,Nicollet Island - East Bank,11,09,2017,YES,2,1
54701,Lyndale,11,09,2017,YES,5,1
54703,Marcy Holmes,11,09,2017,YES,2,1
54705,Prospect Park - East River Road,11,09,2017,YES,2,1
54709,Near - North,11,09,2017,YES,4,1
54711,St. Anthony West,11,09,2017,YES,2,1
54717,Steven's Square - Loring Heights,11,09,2017,YES,5,1
54728,Marcy Holmes,11,10,2017,YES,2,1
54729,Bottineau,11,10,2017,YES,2,1
54733,North Loop,11,10,2017,YES,1,1
54734,Elliot Park,11,10,2017,YES,1,1
54737,Downtown East,11,10,2017,YES,1,1
54745,Downtown West,11,10,2017,YES,1,1
54751,Longfellow,11,10,2017,YES,3,1
54752,East Phillips,11,10,2017,YES,3,1
54753,Howe,11,10,2017,YES,3,1
54758,Steven's Square - Loring Heights,11,10,2017,YES,5,1
54762,North Loop,11,10,2017,YES,1,1
54763,North Loop,11,10,2017,YES,1,1
54767,Nicollet Island - East Bank,11,10,2017,YES,2,1
54770,Nicollet Island - East Bank,11,10,2017,YES,2,1
54771,CARAG,11,10,2017,YES,5,1
54780,Cleveland,11,10,2017,YES,4,1
54784,Hawthorne,11,10,2017,YES,4,1
54786,Hawthorne,11,10,2017,YES,4,1
54787,Hawthorne,11,10,2017,YES,4,1
54788,Whittier,11,10,2017,YES,5,1
54791,Sheridan,11,10,2017,YES,2,1
54802,Whittier,11,10,2017,YES,5,1
54818,Folwell,11,10,2017,YES,4,1
54833,Longfellow,11,10,2017,YES,3,1
54834,Cleveland,11,10,2017,YES,4,1
54835,Lyndale,11,10,2017,YES,5,1
54837,Hiawatha,11,10,2017,YES,3,1
54839,Hiawatha,11,10,2017,YES,3,1
54843,Hiawatha,11,10,2017,YES,3,1
54849,Longfellow,11,10,2017,YES,3,1
54858,Downtown West,11,10,2017,YES,1,1
54862,Marcy Holmes,11,10,2017,YES,2,1
54871,Nicollet Island - East Bank,11,11,2017,YES,2,1
54876,Marcy Holmes,11,11,2017,YES,2,1
54883,Lyndale,11,11,2017,YES,5,1
54887,Near - North,11,11,2017,YES,4,1
54889,North Loop,11,11,2017,YES,1,1
54891,Downtown West,11,11,2017,YES,1,1
54911,East Isles,11,11,2017,YES,5,1
54912,Nicollet Island - East Bank,11,11,2017,YES,2,1
54917,Whittier,11,11,2017,YES,5,1
54923,Lyndale,11,11,2017,YES,5,1
54929,Victory,11,11,2017,YES,4,1
54930,Phillips West,11,11,2017,YES,3,1
54932,Victory,11,11,2017,YES,4,1
54935,Victory,11,11,2017,YES,4,1
54937,Whittier,11,11,2017,YES,5,1
54939,Whittier,11,11,2017,YES,5,1
54949,Lowry Hill East,11,11,2017,YES,5,1
54951,Willard - Hay,11,11,2017,YES,4,1
54952,Lowry Hill,11,11,2017,YES,5,1
54956,East Isles,11,11,2017,YES,5,1
54958,Lyndale,11,11,2017,YES,5,1
54962,Lyndale,11,11,2017,YES,5,1
54967,Central,11,11,2017,YES,3,1
54970,Whittier,11,11,2017,YES,5,1
54971,Lyndale,11,11,2017,YES,5,1
54982,Longfellow,11,11,2017,YES,3,1
55031,Downtown West,11,12,2017,YES,1,1
55038,Nicollet Island - East Bank,11,12,2017,YES,2,1
55039,Nicollet Island - East Bank,11,12,2017,YES,2,1
55041,Nicollet Island - East Bank,11,12,2017,YES,2,1
55042,Nicollet Island - East Bank,11,12,2017,YES,2,1
55043,Nicollet Island - East Bank,11,12,2017,YES,2,1
55044,Nicollet Island - East Bank,11,12,2017,YES,2,1
55045,St. Anthony East,11,12,2017,YES,2,1
55060,Hawthorne,11,12,2017,YES,4,1
55090,Willard - Hay,11,13,2017,YES,4,1
55105,Windom Park,11,13,2017,YES,2,1
55109,Powderhorn Park,11,13,2017,YES,3,1
55113,Logan Park,11,13,2017,YES,2,1
55117,Folwell,11,13,2017,YES,4,1
55118,Folwell,11,13,2017,YES,4,1
55121,Hawthorne,11,13,2017,YES,4,1
55134,Hawthorne,11,13,2017,YES,4,1
55136,Downtown West,11,13,2017,YES,1,1
55138,Downtown West,11,13,2017,YES,1,1
55146,Downtown West,11,13,2017,YES,1,1
55149,Hawthorne,11,13,2017,YES,4,1
55157,Lowry Hill East,11,13,2017,YES,5,1
55163,Lowry Hill East,11,13,2017,YES,5,1
55167,Phillips West,11,13,2017,YES,3,1
55168,Central,11,13,2017,YES,3,1
55169,Phillips West,11,13,2017,YES,3,1
55171,Bancroft,11,13,2017,YES,3,1
55174,Lyndale,11,13,2017,YES,5,1
55176,Hiawatha,11,13,2017,YES,3,1
55177,Hiawatha,11,13,2017,YES,3,1
55179,Hiawatha,11,13,2017,YES,3,1
55183,Marcy Holmes,11,13,2017,YES,2,1
55196,Mid - City Industrial,11,14,2017,YES,2,1
55200,Downtown West,11,14,2017,YES,1,1
55210,Lyndale,11,14,2017,YES,5,1
55214,Tangletown,11,14,2017,YES,5,1
55215,Holland,11,14,2017,YES,2,1
55221,Near - North,11,14,2017,YES,4,1
55225,Jordan,11,14,2017,YES,4,1
55230,Hawthorne,11,14,2017,YES,4,1
55232,Hawthorne,11,14,2017,YES,4,1
55242,Near - North,11,14,2017,YES,4,1
55245,Cleveland,11,14,2017,YES,4,1
55255,Downtown West,11,14,2017,YES,1,1
55282,Downtown West,11,14,2017,YES,1,1
55296,Holland,11,15,2017,YES,2,1
55297,King Field,11,15,2017,YES,5,1
55301,Holland,11,15,2017,YES,2,1
55319,Nicollet Island - East Bank,11,15,2017,YES,2,1
55321,Nicollet Island - East Bank,11,15,2017,YES,2,1
55336,Jordan,11,15,2017,YES,4,1
55337,Powderhorn Park,11,15,2017,YES,3,1
55346,Near - North,11,15,2017,YES,4,1
55374,Jordan,11,15,2017,YES,4,1
55425,Jordan,11,16,2017,YES,4,1
55433,McKinley,11,16,2017,YES,4,1
55436,Hawthorne,11,16,2017,YES,4,1
55437,Webber - Camden,11,16,2017,YES,4,1
55439,Hawthorne,11,16,2017,YES,4,1
55440,Hawthorne,11,16,2017,YES,4,1
55452,Hawthorne,11,16,2017,YES,4,1
55454,Downtown West,11,16,2017,YES,1,1
55456,Downtown West,11,16,2017,YES,1,1
55462,Hawthorne,11,16,2017,YES,4,1
55464,Downtown West,11,16,2017,YES,1,1
55479,Mid - City Industrial,11,16,2017,YES,2,1
55480,Willard - Hay,11,16,2017,YES,4,1
55494,McKinley,11,16,2017,YES,4,1
55506,East Phillips,11,16,2017,YES,3,1
55515,Hawthorne,11,16,2017,YES,4,1
55520,Lind - Bohanon,11,16,2017,YES,4,1
55535,Lowry Hill East,11,17,2017,YES,5,1
55540,Corcoran,11,17,2017,YES,3,1
55542,Near - North,11,17,2017,YES,4,1
55557,Marcy Holmes,11,17,2017,YES,2,1
55561,East Isles,11,17,2017,YES,5,1
55569,Central,11,17,2017,YES,3,1
55571,Loring Park,11,17,2017,YES,1,1
55574,East Phillips,11,17,2017,YES,3,1
55576,Corcoran,11,17,2017,YES,3,1
55579,Holland,11,17,2017,YES,2,1
55585,Nicollet Island - East Bank,11,17,2017,YES,2,1
55592,Windom Park,11,17,2017,YES,2,1
55600,Downtown West,11,17,2017,YES,1,1
55604,Downtown West,11,17,2017,YES,1,1
55606,Downtown West,11,17,2017,YES,1,1
55617,Whittier,11,17,2017,YES,5,1
55618,Windom,11,17,2017,YES,5,1
55634,Logan Park,11,17,2017,YES,2,1
55671,Bottineau,11,18,2017,YES,2,1
55708,Bottineau,11,18,2017,YES,2,1
55712,Sheridan,11,18,2017,YES,2,1
55729,East Phillips,11,18,2017,YES,3,1
55731,Ventura Village,11,18,2017,YES,3,1
55734,Downtown West,11,18,2017,YES,1,1
55741,Downtown West,11,18,2017,YES,1,1
55742,CARAG,11,18,2017,YES,5,1
55743,Lyndale,11,18,2017,YES,5,1
55750,CARAG,11,18,2017,YES,5,1
55754,Lowry Hill East,11,18,2017,YES,5,1
55755,Whittier,11,18,2017,YES,5,1
55756,Whittier,11,18,2017,YES,5,1
55759,Downtown West,11,18,2017,YES,1,1
55761,Lowry Hill East,11,18,2017,YES,5,1
55765,Midtown Phillips,11,18,2017,YES,3,1
55774,Marcy Holmes,11,18,2017,YES,2,1
55797,Bottineau,11,19,2017,YES,2,1
55798,Holland,11,19,2017,YES,2,1
55801,Nicollet Island - East Bank,11,19,2017,YES,2,1
55803,Nicollet Island - East Bank,11,19,2017,YES,2,1
55804,Nicollet Island - East Bank,11,19,2017,YES,2,1
55831,Cleveland,11,19,2017,YES,4,1
55853,Hawthorne,11,19,2017,YES,4,1
55863,Victory,11,19,2017,YES,4,1
55865,Victory,11,20,2017,YES,4,1
55867,Marcy Holmes,11,20,2017,YES,2,1
55870,Jordan,11,20,2017,YES,4,1
55875,Standish,11,20,2017,YES,3,1
55881,East Harriet,11,20,2017,YES,5,1
55889,Near - North,11,20,2017,YES,4,1
55892,Central,11,20,2017,YES,3,1
55895,Near - North,11,20,2017,YES,4,1
55899,Folwell,11,20,2017,YES,4,1
55901,Hawthorne,11,20,2017,YES,4,1
55913,Willard - Hay,11,20,2017,YES,4,1
55916,Willard - Hay,11,20,2017,YES,4,1
55917,Hawthorne,11,20,2017,YES,4,1
55921,Cleveland,11,20,2017,YES,4,1
55925,Folwell,11,20,2017,YES,4,1
55929,Jordan,11,20,2017,YES,4,1
55944,Downtown West,11,20,2017,YES,1,1
55945,Downtown West,11,20,2017,YES,1,1
55950,Downtown West,11,20,2017,YES,1,1
55951,Downtown West,11,20,2017,YES,1,1
55953,Downtown West,11,20,2017,YES,1,1
55958,Downtown West,11,20,2017,YES,1,1
55964,Marcy Holmes,11,20,2017,YES,2,1
55969,Como,11,20,2017,YES,2,1
55974,Beltrami,11,20,2017,YES,2,1
55979,Nicollet Island - East Bank,11,20,2017,YES,2,1
55986,Downtown West,11,20,2017,YES,1,1
55998,Nicollet Island - East Bank,11,21,2017,YES,2,1
55999,King Field,11,21,2017,YES,5,1
56022,Midtown Phillips,11,21,2017,YES,3,1
56026,East Phillips,11,21,2017,YES,3,1
56027,St. Anthony West,11,21,2017,YES,2,1
56030,Hawthorne,11,21,2017,YES,4,1
56035,Victory,11,21,2017,YES,4,1
56037,Folwell,11,21,2017,YES,4,1
56038,Hawthorne,11,21,2017,YES,4,1
56039,Folwell,11,21,2017,YES,4,1
56041,Near - North,11,21,2017,YES,4,1
56044,St. Anthony West,11,21,2017,YES,2,1
56048,Willard - Hay,11,21,2017,YES,4,1
56050,Webber - Camden,11,21,2017,YES,4,1
56055,Unknown,11,21,2017,YES,,1
56057,Hawthorne,11,21,2017,YES,4,1
56058,St. Anthony East,11,21,2017,YES,2,1
56061,Marcy Holmes,11,21,2017,YES,2,1
56065,Jordan,11,21,2017,YES,4,1
56073,Jordan,11,21,2017,YES,4,1
56078,Victory,11,21,2017,YES,4,1
56080,Downtown West,11,21,2017,YES,1,1
56100,Harrison,11,21,2017,YES,4,1
56104,Cedar Riverside,11,21,2017,YES,1,1
56123,Whittier,11,21,2017,YES,5,1
56147,Lowry Hill East,11,22,2017,YES,5,1
56159,Whittier,11,22,2017,YES,5,1
56166,Holland,11,22,2017,YES,2,1
56170,Holland,11,22,2017,YES,2,1
56171,Holland,11,22,2017,YES,2,1
56173,Holland,11,22,2017,YES,2,1
56177,St. Anthony West,11,22,2017,YES,2,1
56181,Willard - Hay,11,22,2017,YES,4,1
56191,Nicollet Island - East Bank,11,22,2017,YES,2,1
56193,Nicollet Island - East Bank,11,22,2017,YES,2,1
56194,Whittier,11,22,2017,YES,5,1
56196,Nicollet Island - East Bank,11,22,2017,YES,2,1
56197,Nicollet Island - East Bank,11,22,2017,YES,2,1
56199,Near - North,11,22,2017,YES,4,1
56201,Willard - Hay,11,22,2017,YES,4,1
56210,Ventura Village,11,22,2017,YES,3,1
56214,Elliot Park,11,22,2017,YES,1,1
56222,Nicollet Island - East Bank,11,22,2017,YES,2,1
56234,Marshall Terrace,11,22,2017,YES,2,1
56240,Longfellow,11,22,2017,YES,3,1
56244,Cooper,11,22,2017,YES,3,1
56249,Unknown,11,22,2017,YES,,1
56252,Whittier,11,22,2017,YES,5,1
56261,Hiawatha,11,22,2017,YES,3,1
56263,Seward,11,22,2017,YES,3,1
56264,Ericsson,11,22,2017,YES,3,1
56266,Corcoran,11,22,2017,YES,3,1
56267,Central,11,22,2017,YES,3,1
56268,Hiawatha,11,22,2017,YES,3,1
56285,North Loop,11,22,2017,YES,1,1
56289,Nicollet Island - East Bank,11,22,2017,YES,2,1
56293,Nicollet Island - East Bank,11,22,2017,YES,2,1
56296,Nicollet Island - East Bank,11,22,2017,YES,2,1
56297,Steven's Square - Loring Heights,11,22,2017,YES,5,1
56299,St. Anthony West,11,22,2017,YES,2,1
56303,Nicollet Island - East Bank,11,23,2017,YES,2,1
56304,Nicollet Island - East Bank,11,23,2017,YES,2,1
56308,North Loop,11,23,2017,YES,1,1
56310,Nicollet Island - East Bank,11,23,2017,YES,2,1
56330,North Loop,11,23,2017,YES,1,1
56343,Cedar Riverside,11,23,2017,YES,1,1
56367,Whittier,11,23,2017,YES,5,1
56404,Central,11,24,2017,YES,3,1
56423,Whittier,11,24,2017,YES,5,1
56424,St. Anthony West,11,24,2017,YES,2,1
56427,St. Anthony East,11,24,2017,YES,2,1
56431,Lyndale,11,24,2017,YES,5,1
56432,Marcy Holmes,11,24,2017,YES,2,1
56433,Lyndale,11,24,2017,YES,5,1
56436,CARAG,11,24,2017,YES,5,1
56438,Nicollet Island - East Bank,11,24,2017,YES,2,1
56440,Nicollet Island - East Bank,11,24,2017,YES,2,1
56448,Prospect Park - East River Road,11,24,2017,YES,2,1
56450,Prospect Park - East River Road,11,24,2017,YES,2,1
56453,Downtown West,11,24,2017,YES,1,1
56456,Whittier,11,24,2017,YES,5,1
56458,Northeast Park,11,24,2017,YES,2,1
56478,Near - North,11,24,2017,YES,4,1
56487,Jordan,11,24,2017,YES,4,1
56505,Lyndale,11,24,2017,YES,5,1
56521,Downtown West,11,25,2017,YES,1,1
56537,Holland,11,25,2017,YES,2,1
56540,Longfellow,11,25,2017,YES,3,1
56546,Near - North,11,25,2017,YES,4,1
56547,Nicollet Island - East Bank,11,25,2017,YES,2,1
56549,Nicollet Island - East Bank,11,25,2017,YES,2,1
56557,St. Anthony West,11,25,2017,YES,2,1
56558,Lyndale,11,25,2017,YES,5,1
56572,Nicollet Island - East Bank,11,25,2017,YES,2,1
56575,Nicollet Island - East Bank,11,25,2017,YES,2,1
56580,Nicollet Island - East Bank,11,25,2017,YES,2,1
56587,Nicollet Island - East Bank,11,25,2017,YES,2,1
56590,Nicollet Island - East Bank,11,25,2017,YES,2,1
56595,Lowry Hill,11,25,2017,YES,5,1
56604,Seward,11,25,2017,YES,3,1
56617,Marcy Holmes,11,25,2017,YES,2,1
56619,Phillips West,11,25,2017,YES,3,1
56642,Lyndale,11,26,2017,YES,5,1
56650,Nicollet Island - East Bank,11,26,2017,YES,2,1
56667,King Field,11,26,2017,YES,5,1
56669,Seward,11,26,2017,YES,3,1
56672,Longfellow,11,26,2017,YES,3,1
56674,Howe,11,26,2017,YES,3,1
56683,Ventura Village,11,26,2017,YES,3,1
56687,Nicollet Island - East Bank,11,26,2017,YES,2,1
56690,Near - North,11,26,2017,YES,4,1
56691,Marcy Holmes,11,26,2017,YES,2,1
56724,Downtown West,11,26,2017,YES,1,1
56772,Lyndale,11,27,2017,YES,5,1
56773,Central,11,27,2017,YES,3,1
56785,Whittier,11,27,2017,YES,5,1
56792,Near - North,11,27,2017,YES,4,1
56795,Folwell,11,27,2017,YES,4,1
56802,Jordan,11,27,2017,YES,4,1
56804,Near - North,11,27,2017,YES,4,1
56806,Elliot Park,11,27,2017,YES,1,1
56812,Unknown,11,27,2017,YES,,1
56815,McKinley,11,27,2017,YES,4,1
56816,Folwell,11,27,2017,YES,4,1
56817,Folwell,11,27,2017,YES,4,1
56822,Bancroft,11,27,2017,YES,3,1
56825,Jordan,11,27,2017,YES,4,1
56829,Jordan,11,27,2017,YES,4,1
56840,Harrison,11,27,2017,YES,4,1
56842,Near - North,11,27,2017,YES,4,1
56843,Downtown West,11,27,2017,YES,1,1
56846,Hawthorne,11,27,2017,YES,4,1
56858,East Phillips,11,27,2017,YES,3,1
56874,Downtown East,11,27,2017,YES,1,1
56888,Windom Park,11,27,2017,YES,2,1
56893,Sheridan,11,27,2017,YES,2,1
56895,Loring Park,11,28,2017,YES,1,1
56900,Whittier,11,28,2017,YES,5,1
56928,Logan Park,11,28,2017,YES,2,1
56930,Lyndale,11,28,2017,YES,5,1
56933,Holland,11,28,2017,YES,2,1
56936,ECCO,11,28,2017,YES,5,1
56939,Jordan,11,28,2017,YES,4,1
56941,Cleveland,11,28,2017,YES,4,1
56942,Ventura Village,11,28,2017,YES,3,1
56945,Harrison,11,28,2017,YES,4,1
56946,Cleveland,11,28,2017,YES,4,1
56947,Jordan,11,28,2017,YES,4,1
56950,McKinley,11,28,2017,YES,4,1
56951,Bottineau,11,28,2017,YES,2,1
56955,Cedar Riverside,11,28,2017,YES,1,1
56956,Jordan,11,28,2017,YES,4,1
56959,Jordan,11,28,2017,YES,4,1
56960,Marshall Terrace,11,28,2017,YES,2,1
56962,Webber - Camden,11,28,2017,YES,4,1
56964,Downtown West,11,28,2017,YES,1,1
56965,Ventura Village,11,28,2017,YES,3,1
56972,Webber - Camden,11,28,2017,YES,4,1
56978,Hawthorne,11,28,2017,YES,4,1
56981,Downtown West,11,28,2017,YES,1,1
56983,East Isles,11,28,2017,YES,5,1
56984,Bottineau,11,28,2017,YES,2,1
56986,Whittier,11,28,2017,YES,5,1
56989,Longfellow,11,28,2017,YES,3,1
56991,Holland,11,28,2017,YES,2,1
56994,Midtown Phillips,11,28,2017,YES,3,1
57015,Victory,11,28,2017,YES,4,1
57018,Victory,11,28,2017,YES,4,1
57021,Victory,11,28,2017,YES,4,1
57026,Near - North,11,28,2017,YES,4,1
57028,Victory,11,28,2017,YES,4,1
57030,North Loop,11,28,2017,YES,1,1
57049,Whittier,11,28,2017,YES,5,1
57063,Whittier,11,28,2017,YES,5,1
57069,Longfellow,11,28,2017,YES,3,1
57071,Longfellow,11,28,2017,YES,3,1
57075,Cooper,11,28,2017,YES,3,1
57089,Bryant,11,28,2017,YES,3,1
57107,Lyndale,11,29,2017,YES,5,1
57120,Victory,11,29,2017,YES,4,1
57126,Holland,11,29,2017,YES,2,1
57131,Hawthorne,11,29,2017,YES,4,1
57145,Near - North,11,29,2017,YES,4,1
57149,Midtown Phillips,11,29,2017,YES,3,1
57154,Hawthorne,11,29,2017,YES,4,1
57163,Lyndale,11,29,2017,YES,5,1
57176,Lyndale,11,29,2017,YES,5,1
57180,Audubon Park,11,29,2017,YES,2,1
57193,Holland,11,29,2017,YES,2,1
57195,Longfellow,11,29,2017,YES,3,1
57198,Cooper,11,29,2017,YES,3,1
57201,Longfellow,11,29,2017,YES,3,1
57206,Longfellow,11,29,2017,YES,3,1
57208,Downtown West,11,29,2017,YES,1,1
57210,Steven's Square - Loring Heights,11,29,2017,YES,5,1
57218,Central,11,29,2017,YES,3,1
57224,Lyndale,11,29,2017,YES,5,1
57227,Lyndale,11,29,2017,YES,5,1
57229,Lyndale,11,29,2017,YES,5,1
57233,Whittier,11,29,2017,YES,5,1
57237,East Isles,11,29,2017,YES,5,1
