OBJECTID,responseDate,citationIssued,lat,lon,gender,neighborhood,responseDow,responseDay,responseMonth,responseMonthName,responseYear
63844,2018-01-31 09:24:58.000000,NO,44.95194512,-93.27597809,Male,Whittier,3,31,01,Jan,2018
63845,2018-01-31 09:31:25.000000,NO,44.98939,-93.24517,Female,Marcy Holmes,3,31,01,Jan,2018
63846,2018-01-31 09:38:24.000000,NO,44.98829,-93.24238000000001,Male,Marcy Holmes,3,31,01,Jan,2018
63847,2018-01-31 10:15:53.000000,NO,45.00058,-93.30821,Male,Willard - Hay,3,31,01,Jan,2018
63848,2018-01-31 10:38:27.000000,NO,44.9062893,-93.21395569,Male,Minnehaha,3,31,01,Jan,2018
63849,2018-01-31 11:06:36.000000,NO,44.93412,-93.24734000000001,Other,Standish,3,31,01,Jan,2018
63851,2018-01-31 11:28:51.000000,NO,44.912155799999994,-93.22284414,Other,Keewaydin,3,31,01,Jan,2018
63852,2018-01-31 11:49:02.000000,NO,44.96305499,-93.2447022,Other,Seward,3,31,01,Jan,2018
63853,2018-01-31 12:24:12.000000,NO,44.95195,-93.26264,Male,Phillips West,3,31,01,Jan,2018
63855,2018-01-31 12:48:31.000000,NO,45.012170000000005,-93.24735,Female,Windom Park,3,31,01,Jan,2018
63856,2018-01-31 13:02:19.000000,NO,44.93585216,-93.22514216,Male,Howe,3,31,01,Jan,2018
63857,2018-01-31 13:29:37.000000,YES,44.98147783,-93.26283949,Male,Downtown West,3,31,01,Jan,2018
63859,2018-01-31 13:35:14.000000,NO,44.92694,-93.26250999999999,Other,Regina,3,31,01,Jan,2018
63860,2018-01-31 13:36:12.000000,NO,44.99869,-93.24731,Male,Northeast Park,3,31,01,Jan,2018
63861,2018-01-31 13:52:43.000000,YES,44.97904882,-93.24475735,Female,Marcy Holmes,3,31,01,Jan,2018
63862,2018-01-31 13:56:50.000000,NO,44.948370000000004,-93.24033,Female,Corcoran,3,31,01,Jan,2018
63863,2018-01-31 14:20:38.000000,NO,44.94836,-93.27792,Male,Lyndale,3,31,01,Jan,2018
63865,2018-01-31 14:29:55.000000,NO,45.01037758,-93.24735991,Female,Holland,3,31,01,Jan,2018
63867,2018-01-31 14:46:25.000000,NO,44.96357096,-93.29307571,Other,Lowry Hill,3,31,01,Jan,2018
63868,2018-01-31 14:47:44.000000,YES,45.02664574,-93.24742513,Male,Waite Park,3,31,01,Jan,2018
63869,2018-01-31 14:53:22.000000,NO,45.01406161,-93.29685009999999,Other,Folwell,3,31,01,Jan,2018
63871,2018-01-31 15:15:19.000000,NO,44.99822551,-93.27189896,Male,Sheridan,3,31,01,Jan,2018
63872,2018-01-31 15:16:22.000000,NO,44.95823739,-93.24859419,Male,East Phillips,3,31,01,Jan,2018
63873,2018-01-31 15:33:43.000000,YES,44.98111485,-93.26498676,Male,Downtown West,3,31,01,Jan,2018
63874,2018-01-31 15:34:20.000000,NO,44.999140000000004,-93.29105,Female,Near - North,3,31,01,Jan,2018
63875,2018-01-31 15:35:48.000000,NO,44.96095111,-93.24170829,Male,Seward,3,31,01,Jan,2018
63876,2018-01-31 15:38:22.000000,NO,45.00024005,-93.29028844,Female,Hawthorne,3,31,01,Jan,2018
63877,2018-01-31 15:44:28.000000,NO,44.98861314,-93.31720442,Male,Willard - Hay,3,31,01,Jan,2018
63878,2018-01-31 15:49:09.000000,NO,44.94485,-93.23612,Male,Corcoran,3,31,01,Jan,2018
63879,2018-01-31 15:50:04.000000,NO,44.93234244,-93.27078422,Other,Bryant,3,31,01,Jan,2018
63880,2018-01-31 16:00:20.000000,YES,44.94044075,-93.27791575,Male,Lyndale,3,31,01,Jan,2018
63882,2018-01-31 16:05:41.000000,NO,45.01316,-93.26619000000001,Other,Bottineau,3,31,01,Jan,2018
63883,2018-01-31 16:32:42.000000,YES,44.90116924,-93.22437679999999,Female,Wenonah,3,31,01,Jan,2018
63884,2018-01-31 17:06:11.000000,NO,44.97439,-93.27251,Male,Downtown West,3,31,01,Jan,2018
63885,2018-01-31 17:06:30.000000,YES,44.94044075,-93.27791575,Male,Lyndale,3,31,01,Jan,2018
63886,2018-01-31 17:15:54.000000,YES,44.905373499999996,-93.22360175,Female,Keewaydin,3,31,01,Jan,2018
63887,2018-01-31 17:28:58.000000,NO,45.01858332,-93.24734345,Male,Audubon Park,3,31,01,Jan,2018
63888,2018-01-31 17:42:03.000000,YES,44.94836761,-93.25059333,Male,East Phillips,3,31,01,Jan,2018
63889,2018-01-31 17:47:35.000000,NO,44.99878,-93.30949,Male,Willard - Hay,3,31,01,Jan,2018
63891,2018-01-31 17:55:55.000000,NO,44.97677369,-93.27736013,Male,Downtown West,3,31,01,Jan,2018
63892,2018-01-31 18:02:54.000000,NO,44.999140000000004,-93.28799000000001,Male,Hawthorne,3,31,01,Jan,2018
63893,2018-01-31 18:11:26.000000,NO,45.00864826,-93.29431189,Male,Hawthorne,3,31,01,Jan,2018
63894,2018-01-31 18:19:37.000000,NO,44.97390086,-93.27292145,Male,Downtown West,3,31,01,Jan,2018
63895,2018-01-31 18:24:48.000000,NO,44.99521,-93.29942,Male,Near - North,3,31,01,Jan,2018
63896,2018-01-31 18:27:40.000000,NO,44.94925921,-93.29954633,Male,East Isles,3,31,01,Jan,2018
63897,2018-01-31 18:36:58.000000,NO,44.97733627,-93.27882922,Male,Downtown West,3,31,01,Jan,2018
63899,2018-01-31 18:47:27.000000,YES,44.97677369,-93.27736013,Female,Downtown West,3,31,01,Jan,2018
63900,2018-01-31 18:51:30.000000,NO,44.9767,-93.26871,Male,Downtown West,3,31,01,Jan,2018
63902,2018-01-31 18:55:31.000000,NO,44.96395237,-93.27339629,Other,Steven's Square - Loring Heights,3,31,01,Jan,2018
63903,2018-01-31 19:11:48.000000,NO,44.96772,-93.27933,Female,Loring Park,3,31,01,Jan,2018
63904,2018-01-31 19:37:53.000000,NO,44.9744,-93.25401,Male,Downtown East,3,31,01,Jan,2018
63905,2018-01-31 20:17:15.000000,YES,44.96772,-93.27781,Male,Loring Park,3,31,01,Jan,2018
63906,2018-01-31 20:31:42.000000,NO,45.001490000000004,-93.28494,Female,Hawthorne,3,31,01,Jan,2018
63908,2018-01-31 20:41:44.000000,NO,44.94836420000001,-93.29001302,Male,CARAG,3,31,01,Jan,2018
63909,2018-01-31 20:41:41.000000,NO,44.91238432,-93.28082345,Male,Tangletown,3,31,01,Jan,2018
63910,2018-01-31 21:00:28.000000,NO,44.98037,-93.27374,Male,Downtown West,3,31,01,Jan,2018
63911,2018-01-31 21:01:10.000000,NO,44.92422671,-93.24731731,Male,Ericsson,3,31,01,Jan,2018
63912,2018-01-31 21:03:35.000000,YES,44.93775,-93.27531,Male,King Field,3,31,01,Jan,2018
63913,2018-01-31 21:05:19.000000,YES,44.97716644,-93.26831714,Female,Downtown West,3,31,01,Jan,2018
63914,2018-01-31 21:32:17.000000,YES,44.96775,-93.24569,Male,Cedar Riverside,3,31,01,Jan,2018
63915,2018-01-31 21:52:48.000000,NO,44.94836,-93.26268,Male,Phillips West,3,31,01,Jan,2018
63916,2018-01-31 22:10:58.000000,NO,45.01052688,-93.30696213,Other,Jordan,3,31,01,Jan,2018
63917,2018-01-31 23:00:48.000000,NO,44.97700051,-93.26013598,Other,Downtown East,3,31,01,Jan,2018
63918,2018-01-31 23:11:11.000000,YES,44.94044075,-93.27791575,Male,Lyndale,3,31,01,Jan,2018
63919,2018-01-31 23:20:58.000000,NO,44.99054729,-93.25128470000001,Male,Marcy Holmes,3,31,01,Jan,2018
63920,2018-01-31 23:39:22.000000,NO,44.94040874,-93.29073373,Male,CARAG,3,31,01,Jan,2018
63921,2018-01-31 23:57:16.000000,NO,44.96004631,-93.24429797,Male,Seward,3,31,01,Jan,2018
63922,2018-02-01 00:35:53.000000,NO,44.92867934,-93.27857383,Female,King Field,4,01,02,Feb,2018
63923,2018-02-01 01:41:12.000000,NO,44.91326908,-93.30871786,Male,Fulton,4,01,02,Feb,2018
63925,2018-02-01 02:13:16.000000,YES,44.98856409,-93.24306912,Male,Marcy Holmes,4,01,02,Feb,2018
63926,2018-02-01 02:19:37.000000,NO,44.9901528,-93.25006294,Male,Marcy Holmes,4,01,02,Feb,2018
63927,2018-02-01 02:28:38.000000,YES,44.99149184,-93.23779966,Female,Beltrami,4,01,02,Feb,2018
63928,2018-02-01 03:15:38.000000,NO,44.89156817,-93.29087918,Male,Windom,4,01,02,Feb,2018
63929,2018-02-01 03:31:18.000000,YES,44.948370000000004,-93.24869,Male,Powderhorn Park,4,01,02,Feb,2018
63930,2018-02-01 03:33:08.000000,NO,44.932320000000004,-93.24606999999999,Male,Standish,4,01,02,Feb,2018
63931,2018-02-01 03:54:44.000000,NO,44.94836,-93.27792,Male,Lyndale,4,01,02,Feb,2018
63932,2018-02-01 04:05:08.000000,NO,44.98417794,-93.26844889,Male,North Loop,4,01,02,Feb,2018
63933,2018-02-01 04:52:44.000000,NO,44.972229999999996,-93.27056,Male,Downtown West,4,01,02,Feb,2018
63935,2018-02-01 05:29:00.000000,NO,44.91593936,-93.28893295,Male,Lynnhurst,4,01,02,Feb,2018
63936,2018-02-01 05:40:48.000000,NO,44.96615185,-93.28408492,Male,Loring Park,4,01,02,Feb,2018
63937,2018-02-01 05:41:21.000000,NO,45.01232465,-93.30570685,Other,Jordan,4,01,02,Feb,2018
63938,2018-02-01 05:43:20.000000,NO,44.98580458,-93.25561699,Male,Marcy Holmes,4,01,02,Feb,2018
63939,2018-02-01 07:36:41.000000,NO,44.94955167,-93.28134598,Male,Whittier,4,01,02,Feb,2018
63940,2018-02-01 07:47:04.000000,NO,44.96331865,-93.26255347,Male,Ventura Village,4,01,02,Feb,2018
63942,2018-02-01 08:39:56.000000,NO,44.98283898,-93.28226299,Other,North Loop,4,01,02,Feb,2018
63943,2018-02-01 08:59:11.000000,NO,44.99238233,-93.23331113,Male,Como,4,01,02,Feb,2018
63946,2018-02-01 10:40:43.000000,NO,44.96395,-93.27529,Female,Steven's Square - Loring Heights,4,01,02,Feb,2018
63948,2018-02-01 11:04:15.000000,NO,44.957217299999996,-93.24485196,Male,East Phillips,4,01,02,Feb,2018
63949,2018-02-01 11:19:33.000000,NO,45.00692262,-93.30821233,Male,Jordan,4,01,02,Feb,2018
63950,2018-02-01 11:24:35.000000,NO,44.89872192,-93.28973867,Male,Kenny,4,01,02,Feb,2018
63951,2018-02-01 11:24:57.000000,YES,44.98568,-93.25205,Female,Marcy Holmes,4,01,02,Feb,2018
63952,2018-02-01 11:59:40.000000,NO,44.987404600000005,-93.23458741,Female,Como,4,01,02,Feb,2018
63954,2018-02-01 12:25:48.000000,NO,45.03545,-93.31878,Other,Victory,4,01,02,Feb,2018
63956,2018-02-01 13:09:50.000000,NO,44.94318,-93.26515,Male,Central,4,01,02,Feb,2018
63957,2018-02-01 13:36:24.000000,YES,45.01497,-93.24734000000001,Male,Holland,4,01,02,Feb,2018
63958,2018-02-01 13:37:55.000000,NO,44.89879871,-93.27555208,Male,Windom,4,01,02,Feb,2018
63959,2018-02-01 13:39:18.000000,NO,44.93680018,-93.28434938,Male,King Field,4,01,02,Feb,2018
63962,2018-02-01 14:21:45.000000,NO,44.95466,-93.29719,Male,Lowry Hill East,4,01,02,Feb,2018
63963,2018-02-01 14:39:29.000000,NO,44.9789,-93.26129,Male,Downtown West,4,01,02,Feb,2018
63965,2018-02-01 14:51:52.000000,NO,44.98267605,-93.24774861,Male,Marcy Holmes,4,01,02,Feb,2018
63967,2018-02-01 15:04:39.000000,NO,44.98909498,-93.31208683,Other,Willard - Hay,4,01,02,Feb,2018
63969,2018-02-01 15:31:23.000000,NO,44.97916918,-93.27542606,Female,Downtown West,4,01,02,Feb,2018
63970,2018-02-01 15:57:26.000000,NO,44.94835,-93.26522,Male,Phillips West,4,01,02,Feb,2018
63971,2018-02-01 15:58:30.000000,NO,44.957217299999996,-93.24485196,Male,East Phillips,4,01,02,Feb,2018
63973,2018-02-01 16:13:08.000000,NO,44.98539175,-93.30449701,Female,Near - North,4,01,02,Feb,2018
63975,2018-02-01 16:24:56.000000,NO,44.93416,-93.22391,Other,Howe,4,01,02,Feb,2018
63977,2018-02-01 16:32:06.000000,NO,44.97779,-93.25855,Other,Downtown East,4,01,02,Feb,2018
63983,2018-02-01 17:21:14.000000,NO,44.97233,-93.21861,Male,Prospect Park - East River Road,4,01,02,Feb,2018
63984,2018-02-01 17:24:29.000000,YES,44.97647063,-93.24503763,Male,Cedar Riverside,4,01,02,Feb,2018
63985,2018-02-01 17:35:32.000000,YES,44.98191193,-93.24258836,Male,Marcy Holmes,4,01,02,Feb,2018
63986,2018-02-01 17:39:25.000000,NO,44.9776096,-93.27644748,Male,Downtown West,4,01,02,Feb,2018
63988,2018-02-01 18:00:32.000000,NO,44.946101,-93.25503852,Female,Powderhorn Park,4,01,02,Feb,2018
63989,2018-02-01 18:03:11.000000,NO,44.946101,-93.25503852,Other,Powderhorn Park,4,01,02,Feb,2018
63990,2018-02-01 18:03:46.000000,YES,44.946101,-93.25503852,Other,Powderhorn Park,4,01,02,Feb,2018
63991,2018-02-01 18:05:17.000000,NO,44.977920000000005,-93.27884,Male,Downtown West,4,01,02,Feb,2018
63992,2018-02-01 18:13:21.000000,YES,44.98648205,-93.25508018,Female,Marcy Holmes,4,01,02,Feb,2018
63994,2018-02-01 18:20:26.000000,NO,44.95284173,-93.25373613,Female,Midtown Phillips,4,01,02,Feb,2018
63995,2018-02-01 18:21:51.000000,NO,45.0126671,-93.25551529,Male,Holland,4,01,02,Feb,2018
63996,2018-02-01 18:26:33.000000,YES,44.99204763,-93.26005595,Male,St. Anthony West,4,01,02,Feb,2018
63998,2018-02-01 18:48:19.000000,YES,44.99268778,-93.25016917,Male,St. Anthony East,4,01,02,Feb,2018
63999,2018-02-01 18:53:58.000000,NO,45.05024551,-93.30046804,Other,Shingle Creek,4,01,02,Feb,2018
64000,2018-02-01 18:54:15.000000,NO,44.948370000000004,-93.2525,Male,East Phillips,4,01,02,Feb,2018
64002,2018-02-01 20:28:53.000000,NO,45.0037,-93.29105,Male,Hawthorne,4,01,02,Feb,2018
64004,2018-02-01 20:32:45.000000,NO,44.950390000000006,-93.26265,Female,Phillips West,4,01,02,Feb,2018
64005,2018-02-01 20:44:30.000000,NO,44.98227009,-93.26310885,Male,Downtown West,4,01,02,Feb,2018
64006,2018-02-01 20:53:01.000000,NO,44.97805,-93.26571,Male,Downtown West,4,01,02,Feb,2018
64007,2018-02-01 21:02:38.000000,NO,45.01404438,-93.29558676,Male,Folwell,4,01,02,Feb,2018
64008,2018-02-01 21:04:49.000000,NO,44.96894048,-93.25490548,Male,Elliot Park,4,01,02,Feb,2018
64011,2018-02-01 21:48:48.000000,NO,44.97392386,-93.22241805,Male,Prospect Park - East River Road,4,01,02,Feb,2018
64012,2018-02-01 22:08:21.000000,NO,44.98765851,-93.23923740000001,Male,Marcy Holmes,4,01,02,Feb,2018
64013,2018-02-01 22:09:53.000000,NO,44.9859795,-93.28148235,Male,North Loop,4,01,02,Feb,2018
64014,2018-02-02 00:00:53.000000,NO,44.94746519,-93.24868364,Other,Powderhorn Park,5,02,02,Feb,2018
64015,2018-02-02 01:27:13.000000,YES,44.99779399,-93.24731121,Female,St. Anthony East,5,02,02,Feb,2018
64016,2018-02-02 02:10:54.000000,YES,44.99872793,-93.2241296,Male,Mid - City Industrial,5,02,02,Feb,2018
64019,2018-02-02 02:45:18.000000,NO,44.96385411,-93.30327101,Male,Lowry Hill,5,02,02,Feb,2018
64020,2018-02-02 02:52:07.000000,NO,45.00369,-93.28493,Male,Hawthorne,5,02,02,Feb,2018
64021,2018-02-02 03:19:03.000000,NO,45.010538700000005,-93.31078891,Female,Jordan,5,02,02,Feb,2018
64022,2018-02-02 03:33:39.000000,NO,44.98705595,-93.25524238,Female,Nicollet Island - East Bank,5,02,02,Feb,2018
64023,2018-02-02 03:39:28.000000,NO,44.89369393,-93.25409474,Other,Diamond Lake,5,02,02,Feb,2018
64024,2018-02-02 03:43:29.000000,NO,45.010538700000005,-93.31078891,Female,Jordan,5,02,02,Feb,2018
64025,2018-02-02 04:35:15.000000,NO,45.01956389,-93.31080958,Male,Cleveland,5,02,02,Feb,2018
64026,2018-02-02 04:39:04.000000,NO,44.94666283,-93.27093001,Male,Central,5,02,02,Feb,2018
64028,2018-02-02 04:56:13.000000,NO,45.03426522,-93.27969513,Other,Columbia Park,5,02,02,Feb,2018
64029,2018-02-02 05:10:58.000000,NO,44.94660031,-93.28053439,Male,Lyndale,5,02,02,Feb,2018
64030,2018-02-02 05:14:15.000000,NO,44.96521,-93.27658000000001,Male,Steven's Square - Loring Heights,5,02,02,Feb,2018
64031,2018-02-02 05:18:07.000000,NO,45.00779261,-93.2849339,Male,Hawthorne,5,02,02,Feb,2018
64032,2018-02-02 05:21:09.000000,NO,45.01892554,-93.22672276,Female,Audubon Park,5,02,02,Feb,2018
64033,2018-02-02 05:35:09.000000,YES,44.9873404,-93.25826254,Male,Nicollet Island - East Bank,5,02,02,Feb,2018
64034,2018-02-02 05:37:41.000000,NO,45.02393,-93.28654,Male,McKinley,5,02,02,Feb,2018
64036,2018-02-02 05:48:00.000000,NO,44.98773916,-93.25710591,Female,Nicollet Island - East Bank,5,02,02,Feb,2018
64037,2018-02-02 05:54:48.000000,NO,45.01406587,-93.24733737,Female,Audubon Park,5,02,02,Feb,2018
64038,2018-02-02 05:55:09.000000,NO,44.94751197,-93.26393037,Male,Central,5,02,02,Feb,2018
64040,2018-02-02 05:59:02.000000,YES,44.98773916,-93.25710591,Female,Nicollet Island - East Bank,5,02,02,Feb,2018
64042,2018-02-02 06:16:18.000000,NO,44.90356,-93.22291,Female,Morris Park,5,02,02,Feb,2018
64043,2018-02-02 06:48:46.000000,NO,44.89879871,-93.27555208,Male,Windom,5,02,02,Feb,2018
64046,2018-02-02 08:33:52.000000,NO,44.97543284,-93.27342211,Male,Downtown West,5,02,02,Feb,2018
64047,2018-02-02 08:37:00.000000,NO,45.0131,-93.28928,Female,McKinley,5,02,02,Feb,2018
64048,2018-02-02 08:54:07.000000,NO,44.970259999999996,-93.27206,Other,Loring Park,5,02,02,Feb,2018
64049,2018-02-02 08:58:04.000000,NO,44.99870437,-93.23418659,Female,Mid - City Industrial,5,02,02,Feb,2018
64050,2018-02-02 09:00:31.000000,NO,44.99869938,-93.23779908,Male,Mid - City Industrial,5,02,02,Feb,2018
64051,2018-02-02 09:08:45.000000,NO,44.99096887,-93.24776915,Male,Marcy Holmes,5,02,02,Feb,2018
64052,2018-02-02 09:17:13.000000,NO,45.009882700000006,-93.24825162,Male,Holland,5,02,02,Feb,2018
64053,2018-02-02 09:21:18.000000,NO,44.95644126,-93.25497084,Male,Midtown Phillips,5,02,02,Feb,2018
64054,2018-02-02 09:22:07.000000,NO,44.99789851,-93.31333701,Female,Willard - Hay,5,02,02,Feb,2018
64058,2018-02-02 11:09:36.000000,NO,44.94750939,-93.2677515,Female,Central,5,02,02,Feb,2018
64059,2018-02-02 11:09:57.000000,NO,44.98966,-93.23581999999999,Other,Como,5,02,02,Feb,2018
64060,2018-02-02 11:15:15.000000,NO,45.022676000000004,-93.28232633,Male,McKinley,5,02,02,Feb,2018
64061,2018-02-02 11:26:51.000000,NO,44.98701357,-93.31211090000001,Male,Willard - Hay,5,02,02,Feb,2018
64063,2018-02-02 11:52:31.000000,NO,44.90060251,-93.27809835,Female,Windom,5,02,02,Feb,2018
64065,2018-02-02 12:30:49.000000,NO,45.01233173,-93.30696956,Other,Jordan,5,02,02,Feb,2018
64066,2018-02-02 12:34:33.000000,NO,44.95101265,-93.24866739,Male,East Phillips,5,02,02,Feb,2018
64067,2018-02-02 12:40:25.000000,NO,44.96162134,-93.2436283,Other,Seward,5,02,02,Feb,2018
64068,2018-02-02 12:47:30.000000,YES,44.95099606,-93.2931739,Male,Lowry Hill East,5,02,02,Feb,2018
64070,2018-02-02 12:51:49.000000,NO,44.91873473,-93.27795772,Male,Tangletown,5,02,02,Feb,2018
64072,2018-02-02 13:09:32.000000,YES,44.91919331,-93.20765088,Male,Hiawatha,5,02,02,Feb,2018
64073,2018-02-02 13:10:12.000000,NO,44.98897,-93.30071,Male,Near - North,5,02,02,Feb,2018
64074,2018-02-02 13:17:39.000000,NO,44.9080546,-93.23226016,Male,Keewaydin,5,02,02,Feb,2018
64075,2018-02-02 13:26:17.000000,NO,44.99149922,-93.29882874,Female,Near - North,5,02,02,Feb,2018
64076,2018-02-02 13:28:28.000000,YES,44.94194038,-93.22957144,Female,Longfellow,5,02,02,Feb,2018
64077,2018-02-02 13:39:46.000000,YES,44.94045427,-93.22849787,Female,Howe,5,02,02,Feb,2018
64078,2018-02-02 13:56:04.000000,NO,44.94837153,-93.24132009999998,Male,East Phillips,5,02,02,Feb,2018
64079,2018-02-02 14:06:53.000000,YES,44.94795139,-93.24487203,Male,Corcoran,5,02,02,Feb,2018
64080,2018-02-02 14:35:15.000000,YES,45.00088832,-93.29870156,Other,Jordan,5,02,02,Feb,2018
64081,2018-02-02 14:37:03.000000,NO,44.94835457,-93.28218485,Male,Lyndale,5,02,02,Feb,2018
64082,2018-02-02 14:45:11.000000,YES,44.94921947,-93.24868243,Other,East Phillips,5,02,02,Feb,2018
64083,2018-02-02 14:53:57.000000,YES,44.94748459,-93.28810737,Male,Lyndale,5,02,02,Feb,2018
64084,2018-02-02 14:55:12.000000,NO,45.01956598,-93.31207807,Other,Cleveland,5,02,02,Feb,2018
64088,2018-02-02 15:33:21.000000,YES,44.94925921,-93.29954633,Male,East Isles,5,02,02,Feb,2018
64089,2018-02-02 15:35:44.000000,NO,44.89877848,-93.2780985,Female,Windom,5,02,02,Feb,2018
64090,2018-02-02 15:48:45.000000,NO,44.90509097,-93.29020347,Female,Kenny,5,02,02,Feb,2018
64091,2018-02-02 16:01:17.000000,NO,44.919709999999995,-93.24604000000001,Other,Ericsson,5,02,02,Feb,2018
64092,2018-02-02 16:15:08.000000,NO,44.93863463,-93.27791409999999,Male,Lyndale,5,02,02,Feb,2018
64093,2018-02-02 16:16:32.000000,NO,44.941340000000004,-93.27792,Female,Lyndale,5,02,02,Feb,2018
64095,2018-02-02 16:28:02.000000,NO,45.00229,-93.24734000000001,Female,Logan Park,5,02,02,Feb,2018
64096,2018-02-02 16:28:36.000000,NO,44.97622405,-93.26910895,Female,Downtown West,5,02,02,Feb,2018
64098,2018-02-02 16:50:29.000000,NO,44.98110811,-93.23893254,Male,Marcy Holmes,5,02,02,Feb,2018
64099,2018-02-02 17:02:53.000000,YES,44.98567,-93.28105,Male,North Loop,5,02,02,Feb,2018
64101,2018-02-02 17:05:29.000000,NO,44.96696524,-93.23456184,Other,Cedar Riverside,5,02,02,Feb,2018
64103,2018-02-02 17:18:37.000000,NO,44.98006470000001,-93.27188308,Female,Downtown West,5,02,02,Feb,2018
64104,2018-02-02 17:19:10.000000,YES,44.95642818,-93.27786411,Male,Whittier,5,02,02,Feb,2018
64105,2018-02-02 17:19:12.000000,NO,44.99114436,-93.26032311,Other,St. Anthony West,5,02,02,Feb,2018
64106,2018-02-02 17:29:52.000000,NO,44.98267605,-93.24774861,Male,Marcy Holmes,5,02,02,Feb,2018
64107,2018-02-02 17:38:42.000000,NO,44.96001326,-93.26257116,Male,Ventura Village,5,02,02,Feb,2018
64108,2018-02-02 17:51:20.000000,NO,45.01320394,-93.23261987,Male,Audubon Park,5,02,02,Feb,2018
64109,2018-02-02 17:52:48.000000,NO,44.95099605,-93.29571711,Other,Lowry Hill East,5,02,02,Feb,2018
64110,2018-02-02 17:53:06.000000,YES,44.94836376,-93.20596516,Male,Cooper,5,02,02,Feb,2018
64111,2018-02-02 17:53:19.000000,NO,44.94665979,-93.27729199,Other,Lyndale,5,02,02,Feb,2018
64112,2018-02-02 17:58:36.000000,NO,44.991929999999996,-93.28799000000001,Other,Near - North,5,02,02,Feb,2018
64113,2018-02-02 18:05:04.000000,YES,44.94836376,-93.20596516,Male,Cooper,5,02,02,Feb,2018
64114,2018-02-02 18:12:14.000000,NO,44.92423258,-93.26633435,Other,Regina,5,02,02,Feb,2018
64115,2018-02-02 18:14:16.000000,NO,44.949259999999995,-93.29700000000001,Male,Lowry Hill East,5,02,02,Feb,2018
64116,2018-02-02 18:26:07.000000,NO,45.01316,-93.25914,Male,Holland,5,02,02,Feb,2018
64117,2018-02-02 18:31:54.000000,NO,44.96268897,-93.2708505,Male,Whittier,5,02,02,Feb,2018
64119,2018-02-02 18:35:48.000000,YES,45.01632551,-93.26316091,Male,Holland,5,02,02,Feb,2018
64121,2018-02-02 18:53:11.000000,NO,44.91956358,-93.28897875,Female,East Harriet,5,02,02,Feb,2018
64122,2018-02-02 18:58:11.000000,YES,44.98607,-93.27704,Female,North Loop,5,02,02,Feb,2018
64124,2018-02-02 19:37:01.000000,NO,44.98886834,-93.21517983,Other,Como,5,02,02,Feb,2018
64125,2018-02-02 20:14:23.000000,NO,44.94922369,-93.29509068,Male,Lowry Hill East,5,02,02,Feb,2018
64126,2018-02-02 20:30:28.000000,NO,44.94419513,-93.21273362,Other,Cooper,5,02,02,Feb,2018
64127,2018-02-02 21:19:41.000000,NO,44.98773,-93.24099,Male,Marcy Holmes,5,02,02,Feb,2018
64128,2018-02-02 21:23:03.000000,NO,44.98165497,-93.27196341,Male,Downtown West,5,02,02,Feb,2018
64129,2018-02-02 21:23:24.000000,NO,45.018570000000004,-93.29685,Male,Folwell,5,02,02,Feb,2018
64130,2018-02-02 21:26:50.000000,NO,44.94044075,-93.27791575,Male,Lyndale,5,02,02,Feb,2018
64131,2018-02-02 21:27:49.000000,NO,45.01314,-93.29307,Male,McKinley,5,02,02,Feb,2018
64132,2018-02-02 22:16:17.000000,NO,44.95374,-93.28805,Male,Whittier,5,02,02,Feb,2018
64133,2018-02-02 22:27:20.000000,NO,44.9788,-93.27365,Male,Downtown West,5,02,02,Feb,2018
64134,2018-02-02 22:29:01.000000,NO,45.04300085,-93.29274003,Male,Lind - Bohanon,5,02,02,Feb,2018
64135,2018-02-02 22:41:21.000000,NO,44.97776424,-93.2650343,Male,Downtown West,5,02,02,Feb,2018
64136,2018-02-02 22:47:34.000000,NO,45.01677421,-93.2500111,Female,Holland,5,02,02,Feb,2018
